mileage,make,model,fuel,gear,offerType,price,hp,year,encoded_make,encoded_model,encoded_fuel,encoded_gear,encoded_offerType,encoded_year
183450,Ford,Ka/Ka+,Gasoline,Manual,Used,2490,69.0,2011,29,448,7,1,4,0
185000,Hyundai,i10,Gasoline,Manual,Used,2490,69.0,2011,31,829,7,1,4,0
162000,Renault,Grand Scenic,Diesel,Manual,Used,2500,131.0,2011,61,413,2,1,4,0
122000,Citroen,C1,Gasoline,Manual,Used,2500,68.0,2011,16,178,7,1,4,0
111900,Renault,Twingo,Gasoline,Manual,Used,2590,75.0,2011,61,750,7,1,4,0
173600,Ford,Fiesta,Gasoline,Manual,Used,2600,60.0,2011,29,334,7,1,4,0
173000,Peugeot,206,Gasoline,Manual,Used,2650,73.0,2011,56,14,7,1,4,0
167510,Opel,Corsa,Gasoline,Manual,Used,2700,69.0,2011,54,274,7,1,4,0
238000,Ford,Fiesta,Diesel,Manual,Used,2790,95.0,2011,29,334,2,1,4,0
85701,Toyota,Aygo,Gasoline,Manual,Used,2799,68.0,2011,70,143,7,1,4,0
104000,Renault,Twingo,Gasoline,Manual,Used,2800,75.0,2011,61,750,7,1,4,0
167000,Ford,Fiesta,Gasoline,Manual,Used,2800,60.0,2011,29,334,7,1,4,0
153440,Nissan,Qashqai,Diesel,Manual,Used,2900,110.0,2011,53,592,2,1,4,0
131000,Hyundai,i20,Gasoline,Manual,Used,3490,77.0,2012,31,830,7,1,4,1
97000,Renault,Twingo,Gasoline,Manual,Used,3490,75.0,2012,61,750,7,1,4,1
115000,Ford,Ka/Ka+,Gasoline,Manual,Used,3499,69.0,2012,29,448,7,1,4,1
149000,Hyundai,i20,Gasoline,Manual,Used,3499,77.0,2012,31,830,7,1,4,1
112241,Renault,Clio,Gasoline,Manual,Used,3500,75.0,2012,61,241,7,1,4,1
198000,Opel,Astra,Gasoline,Manual,Used,3500,140.0,2012,54,132,7,1,4,1
99999,Kia,Picanto,Gasoline,Manual,Used,3500,69.0,2012,37,563,7,1,4,1
189320,Ford,Fiesta,Gasoline,Manual,Used,3500,82.0,2012,29,334,7,1,4,1
1000,Others,different,Electric,Automatic,Used,3580,5.0,2012,55,823,3,0,4,1
113000,smart,forTwo,Gasoline,Automatic,Used,3600,71.0,2012,75,828,7,0,4,1
142000,Opel,Corsa,Gasoline,Manual,Used,3600,69.0,2012,54,274,7,1,4,1
150967,Skoda,Roomster,Gasoline,Manual,Used,3690,86.0,2012,64,629,7,1,4,1
207000,Fiat,Scudo,-/- (Fuel),Manual,Used,3700,90.0,2012,28,680,0,1,4,1
79000,Renault,Twingo,Gasoline,Manual,Used,3700,75.0,2012,61,750,7,1,4,1
127800,Renault,Clio,Gasoline,Manual,Used,3700,75.0,2012,61,241,7,1,4,1
73500,Dacia,Logan,Gasoline,Manual,Used,3777,84.0,2012,22,480,7,1,4,1
241000,Mazda,6,Diesel,Manual,Used,3800,163.0,2012,47,75,2,1,4,1
103414,Volkswagen,up!,Gasoline,Manual,Used,3800,60.0,2012,72,840,7,1,4,1
109500,Chevrolet,Spark,Gasoline,Manual,Used,3800,68.0,2012,14,690,7,1,4,1
119000,Peugeot,207,Gasoline,Manual,Used,3800,95.0,2012,56,15,7,1,4,1
119500,Peugeot,107,Gasoline,Manual,Used,3000,68.0,2013,56,0,7,1,4,2
174600,Opel,Corsa,Gasoline,Manual,Used,3000,69.0,2013,54,274,7,1,4,2
168000,Fiat,Bravo,Gasoline,Manual,Used,3200,90.0,2013,28,164,7,1,4,2
119000,Skoda,Citigo,Gasoline,Manual,Used,3333,60.0,2013,64,238,7,1,4,2
82400,Renault,Twingo,Gasoline,Manual,Used,3390,75.0,2013,61,750,7,1,4,2
72820,Renault,Twingo,Gasoline,Manual,Used,3400,75.0,2013,61,750,7,1,4,2
111658,Toyota,Aygo,Gasoline,Manual,Used,3490,68.0,2013,70,143,7,1,4,2
98000,Suzuki,Splash,Gasoline,Manual,Used,3490,68.0,2013,67,691,7,1,4,2
56000,Chevrolet,Spark,Gasoline,Manual,Used,3500,68.0,2013,14,690,7,1,4,2
92000,Renault,Twingo,Gasoline,Manual,Used,3500,75.0,2013,61,750,7,1,4,2
99999,Skoda,Citigo,Gasoline,Manual,Used,3590,60.0,2013,64,238,7,1,4,2
84000,Toyota,Aygo,Gasoline,Manual,Used,3600,68.0,2013,70,143,7,1,4,2
80000,Renault,Twingo,Gasoline,Manual,Used,3700,75.0,2013,61,750,7,1,4,2
190000,Ford,Transit Connect,Diesel,Manual,Used,3700,90.0,2013,29,742,2,1,4,2
109000,Mitsubishi,Space Star,Gasoline,Manual,Used,3750,71.0,2013,51,688,7,1,4,2
141800,SEAT,Mii,CNG,Manual,Used,3750,68.0,2013,63,511,1,1,4,2
141800,SEAT,Mii,Gasoline,Manual,Used,3750,68.0,2013,63,511,7,1,4,2
118700,Toyota,Aygo,Gasoline,Manual,Used,3799,68.0,2013,70,143,7,1,4,2
453502,SEAT,Exeo,Diesel,Manual,Used,3800,143.0,2013,63,323,2,1,4,2
130000,Renault,Twingo,Gasoline,Manual,Used,3890,75.0,2013,61,750,7,1,4,2
104000,Mercedes-Benz,C 180,Gasoline,Automatic,Used,15299,156.0,2014,49,165,7,0,4,3
180000,BMW,430,Diesel,Automatic,Used,19490,258.0,2014,8,48,2,0,4,3
42900,BMW,X3,Gasoline,Automatic,Used,26900,306.0,2014,8,787,7,0,4,3
91000,Mercedes-Benz,S 350,Diesel,Automatic,Used,47350,258.0,2014,49,639,2,0,4,3
64500,Mercedes-Benz,SL 500,Gasoline,Automatic,Used,56950,435.0,2014,49,661,7,0,4,3
3700,Mercedes-Benz,SLS,Gasoline,Automatic,Used,249000,591.0,2014,49,669,7,0,4,3
6900,Mercedes-Benz,SLS,Gasoline,Automatic,Used,349000,591.0,2014,49,669,7,0,4,3
164000,Skoda,Fabia,Gasoline,Manual,Used,2400,60.0,2014,64,333,7,1,4,3
200000,Dacia,Dokker,LPG,Manual,Used,2990,83.0,2014,22,292,9,1,4,3
129000,Fiat,Punto Evo,Gasoline,Manual,Used,3100,69.0,2014,28,582,7,1,4,3
148000,Renault,Twingo,Gasoline,Manual,Used,3450,75.0,2014,61,750,7,1,4,3
105123,Mitsubishi,Space Star,Gasoline,Manual,Used,3490,71.0,2014,51,688,7,1,4,3
150000,Skoda,Citigo,Gasoline,Manual,Used,3490,60.0,2014,64,238,7,1,4,3
148000,SEAT,Ibiza,Diesel,Manual,Used,3790,90.0,2014,63,430,2,1,4,3
31000,Others,different,Gasoline,Manual,Used,3850,79.0,2014,55,823,7,1,4,3
72450,Ford,Ka/Ka+,Gasoline,Manual,Used,3900,69.0,2014,29,448,7,1,4,3
15766,Microcar,M8,Diesel,Manual,Used,3900,5.0,2014,50,488,2,1,4,3
98000,Hyundai,i10,Gasoline,Manual,Used,3990,67.0,2014,31,829,7,1,4,3
89000,Skoda,Citigo,Gasoline,Manual,Used,3990,60.0,2014,64,238,7,1,4,3
169900,Opel,Corsa,Gasoline,Manual,Used,5790,69.0,2015,54,274,7,1,4,4
120000,Renault,Clio,Diesel,Manual,Used,5990,90.0,2015,61,241,2,1,4,4
87260,smart,forTwo,Gasoline,Manual,Used,6290,71.0,2015,75,828,7,1,4,4
120000,Renault,Clio,Diesel,Manual,Used,6590,90.0,2015,61,241,2,1,4,4
73538,Ford,Fiesta,Gasoline,Manual,Used,6890,82.0,2015,29,334,7,1,4,4
265570,Volkswagen,Golf,Diesel,Manual,Used,7490,110.0,2015,72,396,2,1,4,4
94000,Skoda,Fabia,Gasoline,Manual,Used,7900,110.0,2015,64,333,7,1,4,4
18800,Opel,Corsa,Gasoline,Manual,Used,8700,69.0,2015,54,274,7,1,4,4
108000,Renault,Megane,Diesel,Manual,Used,8888,110.0,2015,61,508,2,1,4,4
57512,Hyundai,iX20,Gasoline,Manual,Used,8950,90.0,2015,31,837,7,1,4,4
169900,Ford,Kuga,Diesel,Manual,Used,9890,120.0,2015,29,463,2,1,4,4
87100,Kia,Ceed SW / cee'd SW,Diesel,Manual,Used,9900,128.0,2015,37,231,2,1,4,4
110436,Peugeot,308,Diesel,Manual,Used,9998,150.0,2015,56,32,2,1,4,4
83000,Volkswagen,Golf,Diesel,Manual,Used,9999,110.0,2015,72,396,2,1,4,4
141500,Volkswagen,Caddy,Diesel,Manual,Used,9999,102.0,2015,72,219,2,1,4,4
50000,Ford,B-Max,Gasoline,Manual,Used,10290,101.0,2015,29,149,7,1,4,4
2000,Others,different,Others,Manual,Used,10999,1.0,2015,55,823,10,1,4,4
157000,Volkswagen,Golf,Diesel,Manual,Used,11499,110.0,2015,72,396,2,1,4,4
116000,Volvo,V40,Diesel,Automatic,Used,12500,114.0,2015,73,760,2,0,4,4
80126,Ford,S-Max,Diesel,Automatic,Used,22998,209.0,2016,29,647,2,0,4,5
85000,Volkswagen,Tiguan,Gasoline,Automatic,Used,23800,260.0,2016,72,728,7,0,4,5
80913,Audi,A4,Diesel,Automatic,Used,23970,218.0,2016,7,104,2,0,4,5
68004,Kia,Sorento,Diesel,Automatic,Used,23979,200.0,2016,37,686,2,0,4,5
86050,Audi,A6,Diesel,Automatic,Used,24490,190.0,2016,7,107,2,0,4,5
45636,Land,Rover Range Rover Evoque,Diesel,Manual,Used,24650,150.0,2016,41,635,2,1,4,5
96050,Mercedes-Benz,C 220,Diesel,Automatic,Used,26990,170.0,2016,49,167,2,0,4,5
59592,Volkswagen,Touareg,Diesel,Automatic,Used,27980,204.0,2016,72,732,2,0,4,5
53170,Jaguar,XF,Gasoline,Automatic,Used,29880,340.0,2016,35,804,7,0,4,5
63000,Audi,S3,Gasoline,Automatic,Used,29900,300.0,2016,7,649,7,0,4,5
26265,Mercedes-Benz,C 400,Gasoline,Automatic,Used,29990,333.0,2016,49,171,7,0,4,5
81322,Lexus,GS 450h,Electric/Gasoline,Automatic,Used,29990,292.0,2016,42,385,5,0,4,5
73050,Mercedes-Benz,GLC 220,Diesel,Automatic,Used,30490,170.0,2016,49,363,2,0,4,5
71406,Volkswagen,Touareg,Diesel,Manual,Used,33400,262.0,2016,72,732,2,1,4,5
62100,Mercedes-Benz,V 220,Diesel,Automatic,Used,37888,163.0,2016,49,757,2,0,4,5
76000,Audi,S6,Gasoline,Automatic,Used,37990,450.0,2016,7,653,7,0,4,5
119609,Mercedes-Benz,GLS 350,Diesel,Automatic,Used,41450,258.0,2016,49,380,2,0,4,5
60203,Land,Rover Range Rover Evoque,Diesel,Automatic,Used,41850,179.0,2016,41,635,2,0,4,5
81388,Mercedes-Benz,GLE 350,Diesel,Automatic,Used,43980,258.0,2016,49,370,2,0,4,5
78345,Land,Rover Range Rover,Diesel,Automatic,Used,56950,340.0,2016,41,634,2,0,4,5
23046,Hyundai,Ioniq,Gasoline,Automatic,Used,17870,105.0,2017,31,435,7,0,4,6
66959,Audi,A4,Diesel,Manual,Used,17940,150.0,2017,7,104,2,1,4,6
13877,Opel,Mokka,Gasoline,Automatic,Used,17950,140.0,2017,54,517,7,0,4,6
86191,Hyundai,Tucson,Diesel,Automatic,Used,17979,141.0,2017,31,749,2,0,4,6
50000,Mercedes-Benz,Sprinter,Diesel,Manual,Used,17990,114.0,2017,49,693,2,1,4,6
173050,Audi,A4,Gasoline,Automatic,Used,17990,150.0,2017,7,104,7,0,4,6
77968,SEAT,Leon,Gasoline,Automatic,Used,17990,179.0,2017,63,475,7,0,4,6
51584,Mercedes-Benz,A 200,Gasoline,Manual,Used,17990,156.0,2017,49,96,7,1,4,6
57050,Ford,Grand C-Max,Diesel,Automatic,Used,18350,170.0,2017,29,405,2,0,4,6
78330,Audi,A3,Diesel,Automatic,Used,18420,110.0,2017,7,103,2,0,4,6
22000,Abarth,595 Competizione,Gasoline,Manual,Used,18450,179.0,2017,1,72,7,1,4,6
15328,Opel,Insignia,Gasoline,Manual,Used,18450,165.0,2017,54,434,7,1,4,6
54352,Ford,Kuga,Diesel,Manual,Used,18868,150.0,2017,29,463,2,1,4,6
83086,Skoda,Octavia,Diesel,Automatic,Used,18870,150.0,2017,64,540,2,0,4,6
181000,Mercedes-Benz,C 220,Diesel,Automatic,Used,18888,170.0,2017,49,167,2,0,4,6
48001,Audi,A4,Gasoline,Manual,Used,18950,150.0,2017,7,104,7,1,4,6
44250,Mazda,6,Gasoline,Manual,Used,18989,165.0,2017,47,75,7,1,4,6
27050,Mercedes-Benz,Sprinter,Diesel,Manual,Used,18990,114.0,2017,49,693,2,1,4,6
83624,Renault,Espace,Diesel,Automatic,Used,18990,160.0,2017,61,321,2,0,4,6
54228,Ford,Kuga,Diesel,Automatic,Used,18990,150.0,2017,29,463,2,0,4,6
84451,Volkswagen,Passat Variant,Diesel,Automatic,Used,19747,150.0,2018,72,560,2,0,4,7
23988,Ford,Focus,Diesel,Manual,Used,19770,150.0,2018,29,338,2,1,4,7
84986,Volkswagen,Touran,Diesel,Automatic,Used,19880,150.0,2018,72,733,2,0,4,7
11600,Opel,Insignia,Gasoline,Manual,Used,19950,165.0,2018,54,434,7,1,4,7
10,Nissan,Qashqai,Gasoline,Automatic,Used,19970,116.0,2018,53,592,7,0,4,7
33060,Ford,Kuga,Gasoline,Manual,Used,19990,150.0,2018,29,463,7,1,4,7
61455,Ford,Kuga,Gasoline,Manual,Used,19990,150.0,2018,29,463,7,1,4,7
13776,Opel,Grandland X,Gasoline,Manual,Used,20450,131.0,2018,54,418,7,1,4,7
70295,Audi,A3,Gasoline,Automatic,Used,20480,190.0,2018,7,103,7,0,4,7
55803,Ford,Kuga,Gasoline,Automatic,Used,20590,182.0,2018,29,463,7,0,4,7
68421,Audi,A4,Gasoline,Automatic,Used,20650,150.0,2018,7,104,7,0,4,7
53921,Audi,A3,Diesel,Automatic,Used,20650,150.0,2018,7,103,2,0,4,7
8658,Opel,Insignia,Gasoline,Manual,Used,20770,165.0,2018,54,434,7,1,4,7
8350,Hyundai,Kona,Gasoline,Automatic,Used,20791,177.0,2018,31,460,7,0,4,7
19016,Ford,Focus,Gasoline,Manual,Used,20980,150.0,2018,29,338,7,1,4,7
24689,Opel,Grandland X,Gasoline,Automatic,Used,21450,131.0,2018,54,418,7,0,4,7
92218,Volkswagen,Tiguan,Diesel,Automatic,Used,21480,150.0,2018,72,728,2,0,4,7
74101,Audi,A4,Diesel,Automatic,Used,21850,190.0,2018,7,104,2,0,4,7
73456,Audi,A4,Diesel,Automatic,Used,22350,190.0,2018,7,104,2,0,4,7
38000,Mercedes-Benz,A 180,Gasoline,Automatic,Used,22444,122.0,2018,49,95,7,0,4,7
12438,Renault,Megane,Gasoline,Manual,Used,17489,140.0,2019,61,508,7,1,4,8
50,Opel,Crossland X,Gasoline,Manual,Used,17570,131.0,2019,54,279,7,1,4,8
12704,Audi,A1,Gasoline,Manual,Used,17777,95.0,2019,7,101,7,1,4,8
13017,Ford,EcoSport,Gasoline,Manual,Used,17890,125.0,2019,29,317,7,1,4,8
28000,SEAT,Arona,Gasoline,Automatic,Used,17890,116.0,2019,63,129,7,0,4,8
9100,Kia,Stonic,Gasoline,Manual,Demonstration,17980,120.0,2019,37,695,7,1,0,8
5488,Hyundai,Tucson,Gasoline,Manual,Used,17990,135.0,2019,31,749,7,1,4,8
17516,Ford,Fiesta,Gasoline,Automatic,Used,18150,101.0,2019,29,334,7,0,4,8
58326,Ford,Mondeo,Gasoline,Automatic,Used,18290,165.0,2019,29,520,7,0,4,8
29285,Nissan,Qashqai,Gasoline,Manual,Used,18380,140.0,2019,53,592,7,1,4,8
25375,Nissan,Qashqai,Gasoline,Manual,Used,18380,140.0,2019,53,592,7,1,4,8
50,Opel,Crossland X,Gasoline,Manual,Used,18450,131.0,2019,54,279,7,1,4,8
12308,Ford,Focus,Gasoline,Manual,Used,18490,125.0,2019,29,338,7,1,4,8
100,Renault,Megane,Diesel,Manual,Pre-registered,18535,116.0,2019,61,508,2,1,3,8
5500,smart,forTwo,Electric,Automatic,Used,18888,82.0,2019,75,828,3,0,4,8
10885,Ford,Focus,Gasoline,Manual,Used,18980,125.0,2019,29,338,7,1,4,8
56597,Ford,S-Max,Gasoline,Manual,Used,18981,165.0,2019,29,647,7,1,4,8
18274,Ford,Focus,Diesel,Manual,Used,18990,120.0,2019,29,338,2,1,4,8
14883,Ford,Focus,Gasoline,Manual,Used,18990,125.0,2019,29,338,7,1,4,8
33263,Ford,Focus,Gasoline,Automatic,Used,19150,125.0,2019,29,338,7,0,4,8
10,Fiat,Tipo,Gasoline,Manual,Pre-registered,16880,120.0,2020,28,729,7,1,3,9
2076,Ford,Fiesta,Electric/Gasoline,Manual,Used,16890,125.0,2020,29,334,5,1,4,9
9075,Opel,Crossland X,Gasoline,Manual,Used,16950,110.0,2020,54,279,7,1,4,9
7500,Opel,Corsa,Gasoline,Automatic,Used,16950,101.0,2020,54,274,7,0,4,9
19183,Dacia,Duster,Gasoline,Manual,Used,16980,131.0,2020,22,296,7,1,4,9
14501,Ford,EcoSport,Gasoline,Manual,Used,16989,125.0,2020,29,317,7,1,4,9
10370,Ford,Fiesta,Gasoline,Automatic,Used,16990,101.0,2020,29,334,7,0,4,9
17077,Opel,Crossland X,Gasoline,Manual,Used,16990,131.0,2020,54,279,7,1,4,9
10,Ford,Fiesta,Gasoline,Manual,Demonstration,16990,95.0,2020,29,334,7,1,0,9
10858,Ford,EcoSport,Gasoline,Manual,Employee's car,17250,125.0,2020,29,317,7,1,1,9
14292,Ford,Focus,Gasoline,Manual,Employee's car,17350,125.0,2020,29,338,7,1,1,9
2347,Ford,Fiesta,Electric/Gasoline,Manual,Used,17380,125.0,2020,29,334,5,1,4,9
6574,Opel,Corsa,Gasoline,Manual,Used,17450,101.0,2020,54,274,7,1,4,9
2928,Dacia,Duster,Gasoline,Manual,Used,17490,131.0,2020,22,296,7,1,4,9
100,Hyundai,i30,Gasoline,Manual,Used,17491,120.0,2020,31,832,7,1,4,9
7543,Opel,Astra,Gasoline,Manual,Used,17570,145.0,2020,54,132,7,1,4,9
6140,Opel,Astra,Gasoline,Manual,Used,17570,145.0,2020,54,132,7,1,4,9
28512,Ford,Focus,Gasoline,Manual,Used,17650,125.0,2020,29,338,7,1,4,9
22963,Dacia,Duster,Gasoline,Manual,Used,17791,150.0,2020,22,296,7,1,4,9
11291,Hyundai,i20,Gasoline,Automatic,Demonstration,17891,99.0,2020,31,830,7,0,0,9
10,Nissan,Qashqai,Gasoline,Automatic,Pre-registered,23840,159.0,2021,53,592,7,0,3,10
20,Ford,Fiesta,Gasoline,Automatic,Pre-registered,24040,125.0,2021,29,334,7,0,3,10
15,Opel,Grandland X,Gasoline,Manual,Demonstration,24450,131.0,2021,54,418,7,1,0,10
5,Jeep,Compass,Gasoline,Automatic,Pre-registered,24470,150.0,2021,36,245,7,0,3,10
15,Opel,Mokka,Gasoline,Manual,Demonstration,24490,101.0,2021,54,517,7,1,0,10
2000,SEAT,Arona,Gasoline,Manual,Demonstration,24550,150.0,2021,63,129,7,1,0,10
5,Kia,XCeed,Gasoline,Automatic,Demonstration,24590,159.0,2021,37,801,7,0,0,10
15,Opel,Movano,Diesel,Manual,Demonstration,24650,136.0,2021,54,521,2,1,0,10
125,Volkswagen,Golf,Gasoline,Manual,Employee's car,24680,150.0,2021,72,396,7,1,1,10
3250,Opel,Mokka,Gasoline,Automatic,Used,24680,131.0,2021,54,517,7,0,4,10
3000,Opel,Mokka,Gasoline,Automatic,Used,24680,131.0,2021,54,517,7,0,4,10
5164,Opel,Mokka,Gasoline,Automatic,Used,24680,131.0,2021,54,517,7,0,4,10
1700,Opel,Mokka,Gasoline,Automatic,Used,24890,131.0,2021,54,517,7,0,4,10
300,Opel,Corsa,Electric,Automatic,Used,24940,136.0,2021,54,274,3,0,4,10
1,SEAT,Arona,Gasoline,Automatic,Pre-registered,24950,150.0,2021,63,129,7,0,3,10
5,Volkswagen,Golf,Gasoline,Manual,Pre-registered,24970,131.0,2021,72,396,7,1,3,10
5,Volkswagen,Golf,Gasoline,Manual,Pre-registered,24970,131.0,2021,72,396,7,1,3,10
2990,Abarth,500,Gasoline,Manual,Demonstration,24980,165.0,2021,1,54,7,1,0,10
1000,Opel,Mokka,Gasoline,Automatic,Used,24990,131.0,2021,54,517,7,0,4,10
56000,Renault,Modus,Gasoline,Manual,Used,2800,75.0,2011,61,516,7,1,4,0
231000,Ford,Focus,Diesel,Manual,Used,2850,109.0,2011,29,338,2,1,4,0
93000,Renault,Twingo,Gasoline,Manual,Used,2900,75.0,2011,61,750,7,1,4,0
98089,Hyundai,i10,Gasoline,Manual,Used,2900,69.0,2011,31,829,7,1,4,0
95000,Peugeot,206,Gasoline,Manual,Used,2900,60.0,2011,56,14,7,1,4,0
103803,Citroen,C1,Gasoline,Automatic,Used,2900,68.0,2011,16,178,7,0,4,0
229000,Renault,Kangoo,Diesel,Manual,Used,2900,86.0,2011,61,452,2,1,4,0
148000,smart,forTwo,Gasoline,Semi-automatic,Used,2940,61.0,2011,75,828,7,2,4,0
81680,Chevrolet,Spark,Gasoline,Manual,Used,2950,68.0,2011,14,690,7,1,4,0
93000,Peugeot,206,Gasoline,Manual,Used,2950,60.0,2011,56,14,7,1,4,0
365524,Mercedes-Benz,CLC,Gasoline,Manual,Used,2950,184.0,2011,49,202,7,1,4,0
139000,Chevrolet,Spark,Gasoline,Manual,Used,2990,68.0,2011,14,690,7,1,4,0
134990,Opel,Corsa,Gasoline,Manual,Used,2990,69.0,2011,54,274,7,1,4,0
125000,Renault,Clio,Gasoline,Manual,Used,2990,58.0,2011,61,241,7,1,4,0
259000,Ford,Fiesta,Diesel,Manual,Used,2990,71.0,2011,29,334,2,1,4,0
259000,Ford,Fiesta,Diesel,Manual,Used,2990,71.0,2011,29,334,2,1,4,0
211000,Opel,Corsa,Gasoline,Manual,Used,3000,69.0,2011,54,274,7,1,4,0
149000,Renault,Twingo,Gasoline,Manual,Used,3000,75.0,2011,61,750,7,1,4,0
127185,SEAT,Ibiza,Gasoline,Manual,Used,3000,60.0,2011,63,430,7,1,4,0
129000,Fiat,Punto Evo,Diesel,Manual,Used,3000,75.0,2011,28,582,2,1,4,0
101186,Renault,Clio,Gasoline,Manual,Used,2500,75.0,2012,61,241,7,1,4,1
85488,Ford,Ka/Ka+,Gasoline,Manual,Used,2550,69.0,2012,29,448,7,1,4,1
93000,Renault,Modus,Gasoline,Manual,Used,2599,75.0,2012,61,516,7,1,4,1
136000,Fiat,Punto,CNG,Manual,Used,2650,77.0,2012,28,580,1,1,4,1
100000,Renault,Clio,Gasoline,Manual,Used,2650,75.0,2012,61,241,7,1,4,1
160000,Fiat,Punto Evo,Gasoline,Manual,Used,2700,69.0,2012,28,582,7,1,4,1
176000,Fiat,Punto,Gasoline,Manual,Used,2790,77.0,2012,28,580,7,1,4,1
105000,Fiat,Panda,Gasoline,Manual,Used,2790,69.0,2012,28,555,7,1,4,1
144000,Renault,Twingo,Gasoline,Manual,Used,2850,75.0,2012,61,750,7,1,4,1
114300,Dacia,Sandero,Gasoline,Manual,Used,2890,75.0,2012,22,675,7,1,4,1
225000,Citroen,C3,Diesel,Manual,Used,2900,68.0,2012,16,180,2,1,4,1
118600,Citroen,C1,Gasoline,Manual,Used,2900,68.0,2012,16,178,7,1,4,1
197000,Ford,Fiesta,Diesel,Manual,Used,2900,69.0,2012,29,334,2,1,4,1
128000,Chevrolet,Spark,Gasoline,Manual,Used,2900,68.0,2012,14,690,7,1,4,1
150528,Kia,Picanto,LPG,Manual,Used,2950,69.0,2012,37,563,9,1,4,1
96600,Kia,Picanto,Gasoline,Manual,Used,2999,69.0,2012,37,563,7,1,4,1
152000,Mitsubishi,Colt,Gasoline,Manual,Used,2999,95.0,2012,51,243,7,1,4,1
119000,Fiat,Panda,Gasoline,Manual,Used,3000,69.0,2012,28,555,7,1,4,1
115850,Hyundai,i10,Gasoline,Manual,Used,3150,69.0,2012,31,829,7,1,4,1
130000,Peugeot,206,Gasoline,Manual,Used,3250,60.0,2012,56,14,7,1,4,1
172000,Peugeot,107,Gasoline,Manual,Used,2300,68.0,2013,56,0,7,1,4,2
191000,Fiat,Punto Evo,Gasoline,Manual,Used,2800,77.0,2013,28,582,7,1,4,2
123500,Renault,Twingo,Gasoline,Manual,Used,2950,75.0,2013,61,750,7,1,4,2
278000,Kia,Rio,Diesel,Manual,Used,2990,75.0,2013,37,618,2,1,4,2
104000,Renault,Twingo,Gasoline,Manual,Used,2999,75.0,2013,61,750,7,1,4,2
104000,Renault,Twingo,Gasoline,Manual,Used,2999,75.0,2013,61,750,7,1,4,2
151700,Renault,Twingo,Gasoline,Manual,Used,2999,75.0,2013,61,750,7,1,4,2
119500,Peugeot,107,Gasoline,Manual,Used,3000,68.0,2013,56,0,7,1,4,2
119000,Skoda,Citigo,Gasoline,Manual,Used,3333,60.0,2013,64,238,7,1,4,2
65100,Dacia,Sandero,Gasoline,Manual,Used,3450,75.0,2013,22,675,7,1,4,2
142000,Mercedes-Benz,E 200,Diesel,Automatic,Used,3490,136.0,2013,49,297,2,0,4,2
58000,Chevrolet,Spark,Gasoline,Manual,Used,3600,68.0,2013,14,690,7,1,4,2
92578,SEAT,Mii,Gasoline,Manual,Used,3600,60.0,2013,63,511,7,1,4,2
111000,Peugeot,207,Gasoline,Manual,Used,3700,73.0,2013,56,15,7,1,4,2
117000,Ford,Ka/Ka+,Gasoline,Manual,Used,3700,69.0,2013,29,448,7,1,4,2
65165,Chevrolet,Spark,Gasoline,Manual,Used,3700,82.0,2013,14,690,7,1,4,2
65400,Chevrolet,Spark,Gasoline,Manual,Used,3700,82.0,2013,14,690,7,1,4,2
146000,Ford,Ka/Ka+,Gasoline,Manual,Used,3750,69.0,2013,29,448,7,1,4,2
135000,Ford,Focus,Gasoline,Manual,Used,3750,101.0,2013,29,338,7,1,4,2
107886,Opel,Corsa,Gasoline,Manual,Used,3790,69.0,2013,54,274,7,1,4,2
101390,Mercedes-Benz,E 200,Gasoline,Automatic,Used,17950,184.0,2014,49,297,7,0,4,3
35299,Audi,A4,Diesel,Automatic,Used,18990,150.0,2014,7,104,2,0,4,3
108586,Mercedes-Benz,E 300,Diesel,Automatic,Used,20990,231.0,2014,49,300,2,0,4,3
110938,Volkswagen,Touareg,Diesel,Automatic,Used,23879,245.0,2014,72,732,2,0,4,3
60000,Mercedes-Benz,Sprinter,Diesel,Automatic,Used,25900,163.0,2014,49,693,2,0,4,3
91000,Mercedes-Benz,S 350,Diesel,Automatic,Used,47350,258.0,2014,49,639,2,0,4,3
57005,Mercedes-Benz,SL 350,Gasoline,Automatic,Used,49950,306.0,2014,49,660,7,0,4,3
242000,Opel,Insignia,Diesel,Manual,Used,3000,140.0,2014,54,434,2,1,4,3
102850,Chevrolet,Spark,Gasoline,Manual,Used,3299,68.0,2014,14,690,7,1,4,3
148000,Renault,Twingo,Gasoline,Manual,Used,3450,75.0,2014,61,750,7,1,4,3
147835,Ford,Ka/Ka+,Gasoline,Manual,Used,3450,69.0,2014,29,448,7,1,4,3
56200,Hyundai,i10,Gasoline,Manual,Used,3650,67.0,2014,31,829,7,1,4,3
105000,Peugeot,107,Gasoline,Manual,Used,3750,68.0,2014,56,0,7,1,4,3
90000,SEAT,Mii,Gasoline,Manual,Used,3800,60.0,2014,63,511,7,1,4,3
126890,Ford,Focus,Gasoline,Manual,Used,3850,101.0,2014,29,338,7,1,4,3
143321,Mercedes-Benz,Citan,Diesel,Manual,Used,3999,75.0,2014,49,237,2,1,4,3
123138,Mazda,3,Gasoline,Manual,Used,3999,101.0,2014,47,26,7,1,4,3
208000,Hyundai,iX20,Diesel,Manual,Used,3999,116.0,2014,31,837,2,1,4,3
57512,Hyundai,iX20,Gasoline,Manual,Used,8950,90.0,2015,31,837,7,1,4,4
